Date,Location,Team,Opponent,At Bats,Singles,Doubles,Triples,Home Runs,Total Bases
2014-07-09,Coors Field,Colorado Rockies,San Diego Padres,31,3,0,0,5,23
2014-07-09,Coors Field,San Diego Padres,Colorado Rockies,36,7,1,0,2,17
2014-07-09,Angel Stadium of Anaheim,Los Angeles Angels,Toronto Blue Jays,33,8,0,0,2,16
2014-07-09,Angel Stadium of Anaheim,Toronto Blue Jays,Los Angeles Angels,39,10,2,0,0,14
2014-07-09,Chase Field,Arizona Diamondbacks,Miami Marlins,35,7,1,1,0,12
2014-07-09,Chase Field,Miami Marlins,Arizona Diamondbacks,35,7,2,0,0,11
2014-07-09,Oriole Park at Camden Yards,Baltimore Orioles,Washington Nationals,32,6,0,0,1,10
2014-07-09,Oriole Park at Camden Yards,Washington Nationals,Baltimore Orioles,33,2,2,0,3,18
2014-07-09,Progressive Field,Cleveland Indians,New York Yankees,53,11,1,0,0,13
2014-07-09,Progressive Field,New York Yankees,Cleveland Indians,52,8,1,0,3,22
2014-07-09,Great American Ball Park,Cincinnati Reds,Chicago Cubs,28,5,1,1,0,10
2014-07-09,Great American Ball Park,Chicago Cubs,Cincinnati Reds,32,3,1,0,1,9
2014-07-09,Tropicana Field,Tampa Bay Rays,Kansas City Royals,34,7,0,0,1,11
2014-07-09,Tropicana Field,Kansas City Royals,Tampa Bay Rays,39,9,0,0,2,17
2014-07-09,Citi Field,New York Mets,Atlanta Braves,26,3,2,0,1,11
2014-07-09,Citi Field,Atlanta Braves,New York Mets,33,7,1,0,0,9
2014-07-09,Fenway Park,Boston Red Sox,Chicago White Sox,34,4,5,0,0,14
2014-07-09,Fenway Park,Chicago White Sox,Boston Red Sox,35,2,5,1,2,23
2014-07-09,Globe Life Park in Arlington,Texas Rangers,Houston Astros,36,9,2,0,0,13
2014-07-09,Globe Life Park in Arlington,Houston Astros,Texas Rangers,38,6,4,1,2,25
2014-07-09,Miller Park,Milwaukee Brewers,Philadelphia Phillies,29,3,0,0,0,3
2014-07-09,Miller Park,Philadelphia Phillies,Milwaukee Brewers,33,5,0,0,2,13
2014-07-09,Busch Stadium,St. Louis Cardinals,Pittsburgh Pirates,35,9,3,1,1,22
2014-07-09,Busch Stadium,Pittsburgh Pirates,St. Louis Cardinals,32,2,3,0,1,12
2014-07-09,Safeco Field,Seattle Mariners,Minnesota Twins,39,11,1,0,0,13
2014-07-09,Safeco Field,Minnesota Twins,Seattle Mariners,34,5,4,0,0,13
2014-07-09,AT&T Park,San Francisco Giants,Oakland Athletics,34,8,1,0,1,14
2014-07-09,AT&T Park,Oakland Athletics,San Francisco Giants,31,4,0,0,1,8
2014-07-10,Great American Ball Park,Cincinnati Reds,Chicago Cubs,44,5,1,0,1,11
2014-07-10,Great American Ball Park,Chicago Cubs,Cincinnati Reds,41,6,2,2,0,16
2014-07-10,Miller Park,Milwaukee Brewers,Philadelphia Phillies,29,3,0,0,1,7
2014-07-10,Miller Park,Philadelphia Phillies,Milwaukee Brewers,36,5,3,0,1,15
2014-07-10,AT&T Park,San Francisco Giants,Oakland Athletics,34,5,1,0,0,7
2014-07-10,AT&T Park,Oakland Athletics,San Francisco Giants,35,5,3,1,1,18
2014-07-10,Fenway Park,Boston Red Sox,Chicago White Sox,30,2,1,0,0,4
2014-07-10,Fenway Park,Chicago White Sox,Boston Red Sox,39,7,2,0,1,15
2014-07-10,Oriole Park at Camden Yards,Baltimore Orioles,Washington Nationals,29,4,1,0,1,10
2014-07-10,Oriole Park at Camden Yards,Washington Nationals,Baltimore Orioles,36,6,3,0,1,16
2014-07-10,Progressive Field,Cleveland Indians,New York Yankees,37,11,1,1,2,24
2014-07-10,Progressive Field,New York Yankees,Cleveland Indians,37,10,0,0,1,14
2014-07-10,Citi Field,New York Mets,Atlanta Braves,32,4,1,0,0,6
2014-07-10,Citi Field,Atlanta Braves,New York Mets,35,9,1,0,0,11
2014-07-10,Busch Stadium,St. Louis Cardinals,Pittsburgh Pirates,27,6,0,0,0,6
2014-07-10,Busch Stadium,Pittsburgh Pirates,St. Louis Cardinals,34,5,3,0,1,15
2014-07-10,Globe Life Park in Arlington,Texas Rangers,Los Angeles Angels,35,6,2,0,1,14
2014-07-10,Globe Life Park in Arlington,Los Angeles Angels,Texas Rangers,42,11,4,1,1,26
2014-07-10,Kauffman Stadium,Kansas City Royals,Detroit Tigers,36,7,0,0,2,15
2014-07-10,Kauffman Stadium,Detroit Tigers,Kansas City Royals,42,10,8,0,1,30
2014-07-10,Dodger Stadium,Los Angeles Dodgers,San Diego Padres,31,8,1,0,0,10
2014-07-10,Dodger Stadium,San Diego Padres,Los Angeles Dodgers,29,2,0,0,1,6
2014-07-10,Safeco Field,Seattle Mariners,Minnesota Twins,36,11,0,0,1,15
2014-07-10,Safeco Field,Minnesota Twins,Seattle Mariners,33,7,2,0,0,11
2014-07-11,Wrigley Field,Chicago Cubs,Atlanta Braves,31,5,2,0,0,9
2014-07-11,Wrigley Field,Atlanta Braves,Chicago Cubs,32,2,4,0,0,10
2014-07-11,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,33,5,3,0,2,19
2014-07-11,Citizens Bank Park,Washington Nationals,Philadelphia Phillies,31,3,2,0,1,11
2014-07-11,Progressive Field,Cleveland Indians,Chicago White Sox,30,7,1,0,2,17
2014-07-11,Progressive Field,Chicago White Sox,Cleveland Indians,34,4,3,0,1,14
2014-07-11,Oriole Park at Camden Yards,Baltimore Orioles,New York Yankees,32,4,1,0,0,6
2014-07-11,Oriole Park at Camden Yards,New York Yankees,Baltimore Orioles,37,3,2,0,2,15
2014-07-11,Great American Ball Park,Cincinnati Reds,Pittsburgh Pirates,37,10,3,0,1,20
2014-07-11,Great American Ball Park,Pittsburgh Pirates,Cincinnati Reds,32,2,1,0,2,12
2014-07-11,Tropicana Field,Tampa Bay Rays,Toronto Blue Jays,36,9,1,0,1,15
2014-07-11,Tropicana Field,Toronto Blue Jays,Tampa Bay Rays,35,10,1,0,0,12
2014-07-11,Citi Field,New York Mets,Miami Marlins,34,7,2,1,2,22
2014-07-11,Citi Field,Miami Marlins,New York Mets,32,4,2,0,0,8
2014-07-11,Globe Life Park in Arlington,Texas Rangers,Los Angeles Angels,32,6,0,0,0,6
2014-07-11,Globe Life Park in Arlington,Los Angeles Angels,Texas Rangers,32,7,0,0,1,11
2014-07-11,Minute Maid Park,Houston Astros,Boston Red Sox,34,4,1,0,2,14
2014-07-11,Minute Maid Park,Boston Red Sox,Houston Astros,36,5,5,2,0,21
2014-07-11,Kauffman Stadium,Kansas City Royals,Detroit Tigers,36,8,3,0,0,14
2014-07-11,Kauffman Stadium,Detroit Tigers,Kansas City Royals,30,4,1,0,0,6
2014-07-11,Miller Park,Milwaukee Brewers,St. Louis Cardinals,38,7,3,2,0,19
2014-07-11,Miller Park,St. Louis Cardinals,Milwaukee Brewers,37,5,2,0,4,25
2014-07-11,Coors Field,Colorado Rockies,Minnesota Twins,32,7,0,1,3,22
2014-07-11,Coors Field,Minnesota Twins,Colorado Rockies,35,8,2,0,0,12
2014-07-11,Dodger Stadium,Los Angeles Dodgers,San Diego Padres,31,4,2,0,0,8
2014-07-11,Dodger Stadium,San Diego Padres,Los Angeles Dodgers,36,6,2,0,1,14
2014-07-11,Safeco Field,Seattle Mariners,Oakland Athletics,26,1,3,0,1,11
2014-07-11,Safeco Field,Oakland Athletics,Seattle Mariners,32,4,1,0,1,10
2014-07-11,AT&T Park,San Francisco Giants,Arizona Diamondbacks,33,7,2,0,1,15
2014-07-11,AT&T Park,Arizona Diamondbacks,San Francisco Giants,30,3,2,0,0,7
2014-07-12,Progressive Field,Cleveland Indians,Chicago White Sox,33,5,0,0,1,9
2014-07-12,Progressive Field,Chicago White Sox,Cleveland Indians,32,5,2,0,1,13
2014-07-12,AT&T Park,San Francisco Giants,Arizona Diamondbacks,30,4,0,0,0,4
2014-07-12,AT&T Park,Arizona Diamondbacks,San Francisco Giants,35,4,4,0,1,16
2014-07-12,Wrigley Field,Chicago Cubs,Atlanta Braves,35,6,5,0,0,16
2014-07-12,Wrigley Field,Atlanta Braves,Chicago Cubs,37,6,3,0,3,24
2014-07-12,Oriole Park at Camden Yards,Baltimore Orioles,New York Yankees,31,5,0,0,0,5
2014-07-12,Oriole Park at Camden Yards,New York Yankees,Baltimore Orioles,34,7,2,0,0,11
2014-07-12,Minute Maid Park,Houston Astros,Boston Red Sox,32,4,2,1,1,15
2014-07-12,Minute Maid Park,Boston Red Sox,Houston Astros,36,12,0,0,1,16
2014-07-12,Tropicana Field,Tampa Bay Rays,Toronto Blue Jays,33,10,2,0,0,14
2014-07-12,Tropicana Field,Toronto Blue Jays,Tampa Bay Rays,35,6,2,1,0,13
2014-07-12,Coors Field,Colorado Rockies,Minnesota Twins,37,12,1,0,0,14
2014-07-12,Coors Field,Minnesota Twins,Colorado Rockies,39,6,5,0,1,20
2014-07-12,Citi Field,New York Mets,Miami Marlins,28,3,2,0,1,11
2014-07-12,Citi Field,Miami Marlins,New York Mets,32,1,3,0,1,11
2014-07-12,Miller Park,Milwaukee Brewers,St. Louis Cardinals,33,3,3,0,0,9
2014-07-12,Miller Park,St. Louis Cardinals,Milwaukee Brewers,39,9,2,0,1,17
2014-07-12,Kauffman Stadium,Kansas City Royals,Detroit Tigers,30,5,1,0,0,7
2014-07-12,Kauffman Stadium,Detroit Tigers,Kansas City Royals,35,7,1,1,2,20
2014-07-12,Great American Ball Park,Cincinnati Reds,Pittsburgh Pirates,41,9,0,0,2,17
2014-07-12,Great American Ball Park,Pittsburgh Pirates,Cincinnati Reds,41,10,1,0,2,20
2014-07-12,Globe Life Park in Arlington,Texas Rangers,Los Angeles Angels,31,1,3,0,0,7
2014-07-12,Globe Life Park in Arlington,Los Angeles Angels,Texas Rangers,35,9,2,0,0,13
2014-07-12,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,39,9,1,0,0,11
2014-07-12,Citizens Bank Park,Washington Nationals,Philadelphia Phillies,37,3,2,0,1,11
2014-07-12,Dodger Stadium,Los Angeles Dodgers,San Diego Padres,26,3,1,0,0,5
2014-07-12,Dodger Stadium,San Diego Padres,Los Angeles Dodgers,31,5,0,0,0,5
2014-07-12,Safeco Field,Seattle Mariners,Oakland Athletics,36,9,3,0,2,23
2014-07-12,Safeco Field,Oakland Athletics,Seattle Mariners,32,4,0,0,1,8
2014-07-13,Progressive Field,Cleveland Indians,Chicago White Sox,34,8,1,0,1,14
2014-07-13,Progressive Field,Chicago White Sox,Cleveland Indians,37,10,1,0,0,12
2014-07-13,Great American Ball Park,Cincinnati Reds,Pittsburgh Pirates,33,3,4,0,2,19
2014-07-13,Great American Ball Park,Pittsburgh Pirates,Cincinnati Reds,33,2,1,1,1,11
2014-07-13,Citi Field,New York Mets,Miami Marlins,38,10,5,0,0,20
2014-07-13,Citi Field,Miami Marlins,New York Mets,29,4,1,0,0,6
2014-07-13,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,32,3,2,0,0,7
2014-07-13,Citizens Bank Park,Washington Nationals,Philadelphia Phillies,37,8,2,0,2,20
2014-07-13,Tropicana Field,Tampa Bay Rays,Toronto Blue Jays,29,6,0,0,0,6
2014-07-13,Tropicana Field,Toronto Blue Jays,Tampa Bay Rays,30,5,0,0,0,5
2014-07-13,Minute Maid Park,Houston Astros,Boston Red Sox,30,3,0,0,0,3
2014-07-13,Minute Maid Park,Boston Red Sox,Houston Astros,38,13,1,1,1,22
2014-07-13,Kauffman Stadium,Kansas City Royals,Detroit Tigers,34,8,2,0,0,12
2014-07-13,Kauffman Stadium,Detroit Tigers,Kansas City Royals,33,9,0,0,0,9
2014-07-13,Miller Park,Milwaukee Brewers,St. Louis Cardinals,38,14,4,0,1,26
2014-07-13,Miller Park,St. Louis Cardinals,Milwaukee Brewers,33,4,1,0,0,6
2014-07-13,Wrigley Field,Chicago Cubs,Atlanta Braves,34,5,2,0,2,17
2014-07-13,Wrigley Field,Atlanta Braves,Chicago Cubs,38,7,3,0,1,17
2014-07-13,Globe Life Park in Arlington,Texas Rangers,Los Angeles Angels,34,8,1,1,0,13
2014-07-13,Globe Life Park in Arlington,Los Angeles Angels,Texas Rangers,39,9,6,0,0,21
2014-07-13,AT&T Park,San Francisco Giants,Arizona Diamondbacks,34,5,2,0,2,17
2014-07-13,AT&T Park,Arizona Diamondbacks,San Francisco Giants,34,8,1,0,1,14
2014-07-13,Dodger Stadium,Los Angeles Dodgers,San Diego Padres,29,5,2,0,0,9
2014-07-13,Dodger Stadium,San Diego Padres,Los Angeles Dodgers,31,4,0,0,0,4
2014-07-13,Safeco Field,Seattle Mariners,Oakland Athletics,32,6,0,0,0,6
2014-07-13,Safeco Field,Oakland Athletics,Seattle Mariners,34,3,2,0,2,15
2014-07-13,Coors Field,Colorado Rockies,Minnesota Twins,37,8,5,0,0,18
2014-07-13,Coors Field,Minnesota Twins,Colorado Rockies,43,11,4,1,2,30
2014-07-13,Oriole Park at Camden Yards,Baltimore Orioles,New York Yankees,17,3,1,0,1,9
2014-07-13,Oriole Park at Camden Yards,New York Yankees,Baltimore Orioles,18,3,0,0,1,7
2014-07-15,Target Field,American League All-Stars,National League All-Stars,31,3,2,1,1,14
2014-07-15,Target Field,National League All-Stars,American League All-Stars,35,3,5,0,0,13
2014-07-18,PNC Park,Pittsburgh Pirates,Colorado Rockies,32,6,2,1,0,13
2014-07-18,PNC Park,Colorado Rockies,Pittsburgh Pirates,36,8,0,0,0,8
2014-07-18,Yankee Stadium,New York Yankees,Cincinnati Reds,32,5,2,0,1,13
2014-07-18,Yankee Stadium,Cincinnati Reds,New York Yankees,35,5,0,0,2,13
2014-07-18,Nationals Park,Washington Nationals,Milwaukee Brewers,36,8,2,0,1,16
2014-07-18,Nationals Park,Milwaukee Brewers,Washington Nationals,33,5,1,0,2,15
2014-07-18,Rogers Centre,Toronto Blue Jays,Texas Rangers,34,5,1,0,1,11
2014-07-18,Rogers Centre,Texas Rangers,Toronto Blue Jays,34,3,2,1,2,18
2014-07-18,Comerica Park,Detroit Tigers,Cleveland Indians,35,8,3,0,0,14
2014-07-18,Comerica Park,Cleveland Indians,Detroit Tigers,39,7,4,0,3,27
2014-07-18,Fenway Park,Boston Red Sox,Kansas City Royals,33,6,2,0,2,18
2014-07-18,Fenway Park,Kansas City Royals,Boston Red Sox,39,9,3,0,0,15
2014-07-18,Marlins Park,Miami Marlins,San Francisco Giants,33,5,1,0,1,11
2014-07-18,Marlins Park,San Francisco Giants,Miami Marlins,39,8,3,0,2,22
2014-07-18,Turner Field,Atlanta Braves,Philadelphia Phillies,34,7,2,0,1,15
2014-07-18,Turner Field,Philadelphia Phillies,Atlanta Braves,29,5,1,0,0,7
2014-07-18,Target Field,Minnesota Twins,Tampa Bay Rays,33,5,0,0,1,9
2014-07-18,Target Field,Tampa Bay Rays,Minnesota Twins,33,9,1,0,1,15
2014-07-18,U.S. Cellular Field,Chicago White Sox,Houston Astros,29,2,3,1,1,15
2014-07-18,U.S. Cellular Field,Houston Astros,Chicago White Sox,30,3,0,0,0,3
2014-07-18,Busch Stadium,St. Louis Cardinals,Los Angeles Dodgers,32,3,4,0,1,15
2014-07-18,Busch Stadium,Los Angeles Dodgers,St. Louis Cardinals,32,2,3,0,0,8
2014-07-18,Chase Field,Arizona Diamondbacks,Chicago Cubs,33,10,1,0,1,16
2014-07-18,Chase Field,Chicago Cubs,Arizona Diamondbacks,32,3,1,0,2,13
2014-07-18,O.co Coliseum,Oakland Athletics,Baltimore Orioles,31,4,1,0,2,14
2014-07-18,O.co Coliseum,Baltimore Orioles,Oakland Athletics,30,5,0,0,2,13
2014-07-18,Angel Stadium of Anaheim,Los Angeles Angels,Seattle Mariners,57,8,4,0,0,16
2014-07-18,Angel Stadium of Anaheim,Seattle Mariners,Los Angeles Angels,58,13,2,0,0,17
2014-07-18,Petco Park,San Diego Padres,New York Mets,33,7,0,0,0,7
2014-07-18,Petco Park,New York Mets,San Diego Padres,35,6,2,0,0,10
2014-07-19,Yankee Stadium,New York Yankees,Cincinnati Reds,32,8,0,0,1,12
2014-07-19,Yankee Stadium,Cincinnati Reds,New York Yankees,34,4,2,0,1,12
2014-07-19,Rogers Centre,Toronto Blue Jays,Texas Rangers,34,9,3,0,0,15
2014-07-19,Rogers Centre,Texas Rangers,Toronto Blue Jays,33,6,0,0,0,6
2014-07-19,Comerica Park,Detroit Tigers,Cleveland Indians,33,4,3,0,0,10
2014-07-19,Comerica Park,Cleveland Indians,Detroit Tigers,34,10,2,0,0,14
2014-07-19,Comerica Park,Detroit Tigers,Cleveland Indians,32,2,2,1,0,9
2014-07-19,Comerica Park,Cleveland Indians,Detroit Tigers,35,3,3,0,2,17
2014-07-19,Busch Stadium,St. Louis Cardinals,Los Angeles Dodgers,29,6,1,0,1,12
2014-07-19,Busch Stadium,Los Angeles Dodgers,St. Louis Cardinals,30,5,1,0,0,7
2014-07-19,PNC Park,Pittsburgh Pirates,Colorado Rockies,38,5,3,0,0,11
2014-07-19,PNC Park,Colorado Rockies,Pittsburgh Pirates,33,5,1,0,1,11
2014-07-19,Nationals Park,Washington Nationals,Milwaukee Brewers,35,8,4,0,0,16
2014-07-19,Nationals Park,Milwaukee Brewers,Washington Nationals,35,6,2,0,1,14
2014-07-19,Fenway Park,Boston Red Sox,Kansas City Royals,29,5,0,0,1,9
2014-07-19,Fenway Park,Kansas City Royals,Boston Red Sox,30,3,1,1,0,8
2014-07-19,Target Field,Minnesota Twins,Tampa Bay Rays,32,4,1,0,0,6
2014-07-19,Target Field,Tampa Bay Rays,Minnesota Twins,35,11,1,0,1,17
2014-07-19,Turner Field,Atlanta Braves,Philadelphia Phillies,30,2,3,0,0,8
2014-07-19,Turner Field,Philadelphia Phillies,Atlanta Braves,35,7,1,0,1,13
2014-07-19,U.S. Cellular Field,Chicago White Sox,Houston Astros,35,11,1,1,0,16
2014-07-19,U.S. Cellular Field,Houston Astros,Chicago White Sox,34,7,1,0,1,13
2014-07-19,Marlins Park,Miami Marlins,San Francisco Giants,35,8,1,1,1,17
2014-07-19,Marlins Park,San Francisco Giants,Miami Marlins,32,5,3,0,0,11
2014-07-19,Chase Field,Arizona Diamondbacks,Chicago Cubs,34,6,5,0,1,20
2014-07-19,Chase Field,Chicago Cubs,Arizona Diamondbacks,34,7,0,2,1,17
2014-07-19,Petco Park,San Diego Padres,New York Mets,32,4,1,0,3,18
2014-07-19,Petco Park,New York Mets,San Diego Padres,31,4,1,0,0,6
2014-07-19,O.co Coliseum,Oakland Athletics,Baltimore Orioles,34,5,2,0,1,13
2014-07-19,O.co Coliseum,Baltimore Orioles,Oakland Athletics,39,7,3,0,3,25
2014-07-19,Angel Stadium of Anaheim,Los Angeles Angels,Seattle Mariners,38,2,2,0,1,10
2014-07-19,Angel Stadium of Anaheim,Seattle Mariners,Los Angeles Angels,44,6,3,0,0,12
2014-07-20,Yankee Stadium,New York Yankees,Cincinnati Reds,36,10,1,0,0,12
2014-07-20,Yankee Stadium,Cincinnati Reds,New York Yankees,32,2,3,0,1,12
2014-07-20,Rogers Centre,Toronto Blue Jays,Texas Rangers,37,10,3,0,2,24
2014-07-20,Rogers Centre,Texas Rangers,Toronto Blue Jays,37,10,2,0,0,14
2014-07-20,Comerica Park,Detroit Tigers,Cleveland Indians,31,5,3,0,1,15
2014-07-20,Comerica Park,Cleveland Indians,Detroit Tigers,29,2,1,0,1,8
2014-07-20,Marlins Park,Miami Marlins,San Francisco Giants,29,3,2,0,1,11
2014-07-20,Marlins Park,San Francisco Giants,Miami Marlins,32,4,2,0,0,8
2014-07-20,Fenway Park,Boston Red Sox,Kansas City Royals,32,6,2,0,1,14
2014-07-20,Fenway Park,Kansas City Royals,Boston Red Sox,30,3,1,0,0,5
2014-07-20,PNC Park,Pittsburgh Pirates,Colorado Rockies,35,9,2,0,1,17
2014-07-20,PNC Park,Colorado Rockies,Pittsburgh Pirates,31,6,0,0,2,14
2014-07-20,Turner Field,Atlanta Braves,Philadelphia Phillies,32,4,3,0,1,14
2014-07-20,Turner Field,Philadelphia Phillies,Atlanta Braves,35,6,1,0,2,16
2014-07-20,Nationals Park,Washington Nationals,Milwaukee Brewers,36,9,2,0,1,17
2014-07-20,Nationals Park,Milwaukee Brewers,Washington Nationals,33,6,1,0,0,8
2014-07-20,Target Field,Minnesota Twins,Tampa Bay Rays,32,5,1,0,0,7
2014-07-20,Target Field,Tampa Bay Rays,Minnesota Twins,36,6,5,0,0,16
2014-07-20,U.S. Cellular Field,Chicago White Sox,Houston Astros,38,9,1,0,0,11
2014-07-20,U.S. Cellular Field,Houston Astros,Chicago White Sox,41,10,5,0,2,28
2014-07-20,Angel Stadium of Anaheim,Los Angeles Angels,Seattle Mariners,40,10,4,0,2,26
2014-07-20,Angel Stadium of Anaheim,Seattle Mariners,Los Angeles Angels,36,8,1,0,1,14
2014-07-20,O.co Coliseum,Oakland Athletics,Baltimore Orioles,38,12,2,1,0,19
2014-07-20,O.co Coliseum,Baltimore Orioles,Oakland Athletics,33,2,1,0,0,4
2014-07-20,Chase Field,Arizona Diamondbacks,Chicago Cubs,30,3,3,0,0,9
2014-07-20,Chase Field,Chicago Cubs,Arizona Diamondbacks,33,2,3,0,1,12
2014-07-20,Petco Park,San Diego Padres,New York Mets,35,8,1,1,1,17
2014-07-20,Petco Park,New York Mets,San Diego Padres,29,2,1,0,0,4
2014-07-20,Busch Stadium,St. Louis Cardinals,Los Angeles Dodgers,31,5,1,0,1,11
2014-07-20,Busch Stadium,Los Angeles Dodgers,St. Louis Cardinals,35,8,2,1,0,15
2014-07-21,PNC Park,Pittsburgh Pirates,Los Angeles Dodgers,33,6,0,0,0,6
2014-07-21,PNC Park,Los Angeles Dodgers,Pittsburgh Pirates,37,8,4,0,0,16
2014-07-21,Citizens Bank Park,Philadelphia Phillies,San Francisco Giants,41,14,0,0,0,14
2014-07-21,Citizens Bank Park,San Francisco Giants,Philadelphia Phillies,38,12,1,1,1,21
2014-07-21,Yankee Stadium,New York Yankees,Texas Rangers,30,4,0,0,1,8
2014-07-21,Yankee Stadium,Texas Rangers,New York Yankees,40,9,1,0,0,11
2014-07-21,Rogers Centre,Toronto Blue Jays,Boston Red Sox,30,1,2,0,0,5
2014-07-21,Rogers Centre,Boston Red Sox,Toronto Blue Jays,45,10,4,0,4,34
2014-07-21,Turner Field,Atlanta Braves,Miami Marlins,37,5,1,0,0,7
2014-07-21,Turner Field,Miami Marlins,Atlanta Braves,37,6,1,0,1,12
2014-07-21,Target Field,Minnesota Twins,Cleveland Indians,31,5,3,0,1,15
2014-07-21,Target Field,Cleveland Indians,Minnesota Twins,35,6,2,0,0,10
2014-07-21,U.S. Cellular Field,Chicago White Sox,Kansas City Royals,27,4,2,0,0,8
2014-07-21,U.S. Cellular Field,Kansas City Royals,Chicago White Sox,32,6,2,0,0,10
2014-07-21,Miller Park,Milwaukee Brewers,Cincinnati Reds,32,5,2,1,0,12
2014-07-21,Miller Park,Cincinnati Reds,Milwaukee Brewers,31,2,1,0,2,12
2014-07-21,Coors Field,Colorado Rockies,Washington Nationals,35,8,2,0,0,12
2014-07-21,Coors Field,Washington Nationals,Colorado Rockies,39,9,2,1,1,20
2014-07-21,Chase Field,Arizona Diamondbacks,Detroit Tigers,33,5,2,0,1,13
2014-07-21,Chase Field,Detroit Tigers,Arizona Diamondbacks,35,5,2,0,2,17
2014-07-21,Angel Stadium of Anaheim,Los Angeles Angels,Baltimore Orioles,35,7,1,0,0,9
2014-07-21,Angel Stadium of Anaheim,Baltimore Orioles,Los Angeles Angels,32,3,1,0,2,13
2014-07-21,Safeco Field,Seattle Mariners,New York Mets,35,9,4,0,1,21
2014-07-21,Safeco Field,New York Mets,Seattle Mariners,37,10,0,0,0,10
2014-07-22,PNC Park,Pittsburgh Pirates,Los Angeles Dodgers,35,7,2,0,3,23
2014-07-22,PNC Park,Los Angeles Dodgers,Pittsburgh Pirates,35,7,0,0,2,15
2014-07-22,Citizens Bank Park,Philadelphia Phillies,San Francisco Giants,53,8,2,0,1,16
2014-07-22,Citizens Bank Park,San Francisco Giants,Philadelphia Phillies,59,10,6,0,2,30
2014-07-22,Yankee Stadium,New York Yankees,Texas Rangers,47,9,3,0,0,15
2014-07-22,Yankee Stadium,Texas Rangers,New York Yankees,49,9,1,0,1,15
2014-07-22,Rogers Centre,Toronto Blue Jays,Boston Red Sox,34,8,3,0,2,22
2014-07-22,Rogers Centre,Boston Red Sox,Toronto Blue Jays,36,7,2,0,2,19
2014-07-22,Turner Field,Atlanta Braves,Miami Marlins,32,5,1,0,1,11
2014-07-22,Turner Field,Miami Marlins,Atlanta Braves,38,9,3,0,0,15
2014-07-22,Wrigley Field,Chicago Cubs,San Diego Padres,34,5,3,0,3,23
2014-07-22,Wrigley Field,San Diego Padres,Chicago Cubs,29,4,1,0,0,6
2014-07-22,Target Field,Minnesota Twins,Cleveland Indians,35,6,1,1,1,15
2014-07-22,Target Field,Cleveland Indians,Minnesota Twins,37,6,4,0,1,18
2014-07-22,U.S. Cellular Field,Chicago White Sox,Kansas City Royals,34,6,0,1,1,13
2014-07-22,U.S. Cellular Field,Kansas City Royals,Chicago White Sox,40,8,4,0,2,24
2014-07-22,Miller Park,Milwaukee Brewers,Cincinnati Reds,28,2,0,0,4,18
2014-07-22,Miller Park,Cincinnati Reds,Milwaukee Brewers,29,4,1,0,0,6
2014-07-22,Busch Stadium,St. Louis Cardinals,Tampa Bay Rays,33,5,0,0,2,13
2014-07-22,Busch Stadium,Tampa Bay Rays,St. Louis Cardinals,34,3,3,0,1,13
2014-07-22,Coors Field,Colorado Rockies,Washington Nationals,38,6,3,2,2,26
2014-07-22,Coors Field,Washington Nationals,Colorado Rockies,36,7,3,0,1,17
2014-07-22,Chase Field,Arizona Diamondbacks,Detroit Tigers,28,3,0,2,1,13
2014-07-22,Chase Field,Detroit Tigers,Arizona Diamondbacks,34,10,0,0,0,10
2014-07-22,Angel Stadium of Anaheim,Los Angeles Angels,Baltimore Orioles,29,2,0,0,1,6
2014-07-22,Angel Stadium of Anaheim,Baltimore Orioles,Los Angeles Angels,34,3,3,0,1,13
